,WorkOpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor
329,W4391483361,A5066273213,Jacqueline Martin,0000-0001-6060-5632,,,No
330,W4391483361,A5092510829,Jonathan Plessis‐Belair,0000-0002-3997-0421,,,No
331,W4391483361,A5058921922,Jason Ni,,,,No
332,W4391483361,A5087826176,Jordan Pearson,0000-0002-2669-8801,,,No
333,W4391483361,A5039425833,Emily Park,0000-0001-8770-9239,,,No
334,W4391483361,A5026421450,Roger Sher,0000-0003-3327-537X,,,No
335,W4391483361,A5065135570,Lorenz Studer,0000-0003-0741-7987,Lead PI,Studer,No
336,W4391483361,A5064249491,Markus Rießland,0000-0003-2592-5045,,,Yes
337,W4391381044,A5057888897,Michelle Day,,,,Yes
338,W4391381044,A5063704897,Marziyeh Belal,0000-0001-8778-0617,,,Yes
339,W4391381044,A5110964195,William Surmeier,,,,Yes
340,W4391381044,A5114044348,Alexandra Melendez,,,,No
341,W4391381044,A5044172289,David Wokosin,,,,Yes
342,W4391381044,A5005081394,Tatiana Tkatch,0000-0001-6626-7435,Key Personnel,Surmeier,Yes
343,W4391381044,A5018658974,Vernon Clarke,0000-0002-6154-6555,Key Personnel,Surmeier,Yes
344,W4391381044,A5033742239,D. Surmeier,0000-0002-6376-5225,Lead-PI,Surmeier,Yes
345,W4385664850,A5029769174,Alexandra Stavsky,0000-0002-8209-3524,,,No
346,W4385664850,A5066850713,Leonardo Parra‐Rivas,0000-0002-6707-1255,Key Personnel,Gradinaru,No
347,W4385664850,A5058456570,Shani Tal,,,,No
348,W4385664850,A5101681653,Jen Riba,0009-0004-5016-5636,,,No
349,W4385664850,A5076599015,Kayalvizhi Madhivanan,0000-0002-4241-2922,,,No
350,W4385664850,A5076742196,Subhojit Roy,0000-0002-1571-2735,Collaborating PI,Gradinaru,No
351,W4385664850,A5071999088,Daniel Gitler,0000-0001-9544-3610,,,No
352,W4392639128,A5026205750,Keith Summa,0000-0001-9541-8458,,,Yes
353,W4392639128,A5100622418,Pu Jiang,0000-0002-1942-5960,,,No
354,W4392639128,A5026310676,Patricia González‐Rodríguez,0000-0002-2561-3984,Key Personnel,Surmeier,No
355,W4392639128,A5101465278,Xiaolin Huang,0000-0001-7367-8347,Key Personnel,Surmeier,No
356,W4392639128,A5081619588,Xiaojun Lin,0000-0003-4284-2401,,,No
357,W4392639128,A5003825512,Martha Vitaterna,0000-0001-6243-2093,,,No
358,W4392639128,A5036365985,Yang Dan,0000-0002-3818-877X,Co-PI,Surmeier,No
359,W4392639128,A5033742239,D. Surmeier,0000-0002-6376-5225,Lead-PI,Surmeier,No
360,W4392639128,A5084820716,Fred Turek,0000-0002-4031-4229,,,No
361,W4386090431,A5100768109,Liqiang Chen,0000-0002-3712-8636,Key Personnel,Wichmann,No
362,W4386090431,A5052036575,Samuel Daniels,0000-0003-4985-3787,,,No
363,W4386090431,A5041373147,Rachel Dvorak,0000-0002-1245-710X,,,No
364,W4386090431,A5073427053,Hong‐Yuan Chu,0000-0003-0923-683X,Co-PI,Wichmann,Yes
365,W4386084524,A5033120907,Craig Kelley,0000-0001-7978-5688,,,Yes
366,W4386084524,A5044060170,Srdjan Antic,0000-0001-7102-4710,,,No
367,W4386084524,A5054280386,Nicholas Carnevale,,,,No
368,W4386084524,A5047980835,John Kubie,0000-0001-6900-2168,,,No
369,W4386084524,A5082122443,William Lytton,0000-0002-3727-2849,,,No
370,W4393196586,A5046871229,Thomas Goralski,0000-0003-2625-9195,Key Personnel,Biederer,No
371,W4393196586,A5036594161,Lindsay Meyerdirk,0000-0003-4640-9517,Key Personnel,Biederer,No
372,W4393196586,A5108232890,Libby Breton,,Key Personnel,Biederer,No
373,W4393196586,A5113152817,L. Brasseur,0009-0003-5331-138X,Key Personnel,Biederer,No
374,W4393196586,A5091973419,Kevin Kurgat,0000-0003-3237-7390,Key Personnel,Biederer,No
375,W4393196586,A5091973420,Daniella DeWeerd,0000-0002-2675-5132,Key Personnel,Biederer,No
376,W4393196586,A5102714345,Lisa Turner,0000-0003-3586-8566,,,No
377,W4393196586,A5067142435,Katelyn Becker,0000-0003-4060-6181,,,No
378,W4393196586,A5060598963,Marie Adams,0000-0001-7909-2339,,,No
379,W4393196586,A5007181705,Daniel Newhouse,0000-0002-7694-0475,,,No
380,W4393196586,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Biederer,No
381,W4393196586,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Lee,No
382,W4392963971,A5037659953,Haley Geertsma,0000-0003-2434-5057,,,No
383,W4392963971,A5047731142,Zoe Fisk,0000-0002-2185-0819,,,No
384,W4392963971,A5093027876,Lillian Sauline,,,,No
385,W4392963971,A5023271415,Alice Prigent,0000-0002-7270-4512,,,No
386,W4392963971,A5091973419,Kevin Kurgat,0000-0003-3237-7390,Key Personnel,Biederer,No
387,W4392963971,A5079871962,Steve Callaghan,0000-0001-6692-4060,Key Personnel,Schlossmacher,No
388,W4392963971,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Biederer,No
389,W4392963971,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Lee,No
390,W4392963971,A5054577159,Maxime Rousseaux,0000-0002-2737-6193,Co-PI,Schlossmacher,No
391,W4391055627,A5091850235,Jillian Seiler,0000-0003-4430-4797,,,No
392,W4391055627,A5045027000,Xiaowen Zhuang,0000-0002-9064-4023,Key Personnel,Edwards,No
393,W4391055627,A5015829168,Alexandra Nelson,0000-0002-9305-5662,Co-PI,Edwards,Yes
394,W4391055627,A5042504580,Talia Lerner,0000-0002-3875-0654,Co-PI,Edwards,Yes
395,W4387373549,A5084527843,Kelsey Barcomb,0000-0002-4050-0566,,,No
396,W4387373549,A5029464086,Christopher Ford,0000-0002-4175-2933,Collaborating PI,Edwards,Yes
397,W4390168938,A5023349119,Gautam Runwal,0000-0002-1591-5786,Key Personnel,Edwards,No
398,W4390168938,A5027616900,Robert Edwards,0000-0002-8650-3260,Lead-PI,Edwards,Yes
399,W4389537908,A5073598563,Katerina Rademacher,0000-0001-9676-6673,Key Personnel,Edwards,No
400,W4389537908,A5081058318,Ken Nakamura,0000-0002-9192-182X,Co-PI,Edwards,Yes
401,W4392356353,A5040956324,Isabelle Luzy,0000-0003-0672-0829,,,No
402,W4392356353,A5021234825,Michael Lee,0000-0001-5865-9682,,,No
403,W4392356353,A5009879178,William Mobley,0000-0002-6408-9548,Co-PI,Mobley,No
404,W4392356353,A5065135570,Lorenz Studer,0000-0003-0741-7987,Lead PI,Studer,No
405,W4210466597,A5053970218,Adenrele Gleason,,,,No
406,W4210466597,A5032921133,Nahid Tayebi,0000-0002-1007-4957,Key Personnel,Vangheluwe,No
407,W4210466597,A5011772005,Grisel Lopez,0000-0001-7785-2197,Key Personnel,Vangheluwe,No
408,W4210466597,A5009140419,Ellen Sidransky,0000-0002-3019-8500,Co-PI,Vangheluwe,Yes
409,W4392375298,A5027680501,Noah Lubben,,Key Personnel,Biederer,No
410,W4392375298,A5091794967,Julia Brynildsen,0000-0002-1627-6576,Key Personnel,Biederer,No
411,W4392375298,A5066728154,Connor Webb,0000-0003-2304-2310,,,No
412,W4392375298,A5054060736,Howard Li,,,,No
413,W4392375298,A5035944191,Cheryl Leyns,0000-0001-5513-7758,,,No
414,W4392375298,A5020602164,Lakshmi Changolkar,,,,No
415,W4392375298,A5100392884,Bin Zhang,0000-0002-9549-5653,,,No
416,W4392375298,A5018005188,Emily Meymand,0000-0002-7450-1380,,,No
417,W4392375298,A5027778522,Mia O’Reilly,0000-0002-0124-4766,,,No
418,W4392375298,A5091704907,Zach Madaj,,,,No
419,W4392375298,A5091973420,Daniella DeWeerd,0000-0002-2675-5132,Key Personnel,Biederer,No
420,W4392375298,A5088117447,Matthew Fell,0000-0002-7776-2877,,,No
421,W4392375298,A5065852445,Virginia Lee,0000-0003-3536-6902,,,No
422,W4392375298,A5110814853,Dani Bassett,,,,No
423,W4392375298,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Biederer,No
424,W4392375298,A5034385515,Michael Henderson,0000-0001-9710-0726,Co-PI,Lee,No
425,W4392356816,A5085158845,Melissa Hoyer,0000-0003-0858-4998,,,No
426,W4392356816,A5045212954,Cristina Capitanio,0000-0002-5297-9156,Key Personnel,Harper,No
427,W4392356816,A5035241621,Ian Smith,0000-0002-4966-9333,,,No
428,W4392356816,A5023479457,Julia Paoli,0000-0001-8266-1766,,,No
429,W4392356816,A5037145890,Anna Bieber,0000-0001-5014-6620,Key Personnel,Harper,No
430,W4392356816,A5108145366,Yizhi Jiang,,Key Personnel,Harper,No
431,W4392356816,A5026734370,João Paulo,0000-0002-4291-413X,,,No
432,W4392356816,A5031687007,Miguel Gonzalez‐Lozano,0000-0002-7837-151X,Key Personnel,Harper,No
433,W4392356816,A5029559203,Wolfgang Baumeister,0000-0001-8154-8809,Key Collaborator,Harper,No
434,W4392356816,A5006303094,Florian Wilfling,0000-0002-6559-7261,Key Personnel,Harper,No
435,W4392356816,A5006303094,Florian Wilfling,0000-0002-6559-7261,Paid Collaborator,Hurley,No
436,W4392356816,A5023564164,Brenda Schulman,0000-0002-3083-1126,Co-PI,Harper,No
437,W4392356816,A5047746208,J. Harper,0000-0002-6944-7236,Lead PI,Harper,No
438,W4385650789,A5058366878,Alejandro Martínez-Carrasco,0000-0001-6191-1703,,,No
439,W4385650789,A5000861365,Raquel Real,0000-0001-8117-742X,Key Personnel,Hardy,No
440,W4385650789,A5007778657,Michael Lawton,0000-0002-3419-0354,,,No
441,W4385650789,A5040314261,Regina Reynolds,0000-0001-6470-7919,,,No
442,W4385650789,A5046721666,Manuela Tan,0000-0001-5835-669X,,,No
443,W4385650789,A5015597636,Lesley Wu,0000-0001-5464-5603,Key Personnel,Hardy,No
444,W4385650789,A5073614894,Nigel Williams,0000-0003-1177-6931,,,No
445,W4385650789,A5050860301,Camille Carroll,0000-0001-7472-953X,,,No
446,W4385650789,A5004608080,Jean‐Christophe Corvol,0000-0001-7325-0199,,,No
447,W4385650789,A5003673082,Joshua Shulman,0000-0001-6382-5841,,,No
448,W4385650789,A5059872338,Donald Grosset,0000-0002-2757-8203,,,No
449,W4385650789,A5020514779,John Hardy,0000-0002-3122-0423,Lead-PI,Hardy,No
450,W4385650789,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
451,W4385650789,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
452,W4385650789,A5046617667,Yoav Ben‐Shlomo,0000-0001-6648-3007,,,No
453,W4385650789,A5071383564,Maryam Shoai,0000-0003-2499-8533,Key Personnel,Hardy,No
454,W4385650789,A5082416184,Huw Morris,0000-0002-5473-3774,Collaborating PI,Hardy,No
455,W4389893752,A5081651213,Biqing Zhu,0000-0002-7428-6297,personnel,Hafler,No
456,W4389893752,A5040547491,Yuge Wang,0000-0001-7389-1519,,,No
457,W4389893752,A5067130687,Li-Ting Ku,0000-0001-5769-3539,,,No
458,W4389893752,A5019679682,David Dijk,0000-0003-3911-9925,Collaborator,Hafler,No
459,W4389893752,A5017375396,Le Zhang,0000-0002-4860-831X,Key Personnel (PI),De Camilli,No
460,W4389893752,A5017375396,Le Zhang,0000-0002-4860-831X,Collaborator,Hafler,No
461,W4389893752,A5004216670,David Hafler,0000-0003-4664-535X,Lead PI,Hafler,No
462,W4389893752,A5074828414,Hongyu Zhao,0000-0003-1195-9607,,,No
463,W3178164773,A5038754906,Luis Concha‐Marambio,0000-0002-9454-8389,,,Yes
464,W3178164773,A5079646874,Carly Farris,0000-0002-8277-8531,,,No
465,W3178164773,A5089118521,Bret Holguin,,,,No
466,W3178164773,A5044524827,Yihua Ma,,,,No
467,W3178164773,A5037230816,John Seibyl,0000-0002-4917-5413,,,No
468,W3178164773,A5088555176,Marco Russo,0000-0001-8064-6685,,,No
469,W3178164773,A5079876124,Un Kang,0000-0002-5970-6839,,,No
470,W3178164773,A5017406329,Samantha Hutten,0000-0002-8435-744X,,,No
471,W3178164773,A5062401170,Kalpana Merchant,0000-0003-1118-9403,,,No
472,W3178164773,A5073319054,Mohammad Shahnawaz,0000-0001-9322-3577,,,No
473,W3178164773,A5085647135,Claudio Soto,0000-0002-3412-0524,,,No
474,W4393040330,A5085532824,Jessica Griffiths,0000-0002-5586-1567,Key Personnel,Gradinaru,No
475,W4393040330,A5013337453,Bryan Yoo,0000-0003-1450-2696,,,No
476,W4393040330,A5015913306,Peter Thuy-Boun,0000-0003-3285-4273,,,No
477,W4393040330,A5072780768,Victor Cantu,,,,No
478,W4393040330,A5027323292,Kelly Weldon,0000-0003-1064-8153,,,No
479,W4393040330,A5070576811,Collin Challis,0000-0003-4716-6086,,,No
480,W4393040330,A5007039952,Michael Sweredoski,0000-0003-0878-3831,,,No
481,W4393040330,A5068542583,Ken Chan,0000-0002-8853-5186,,,No
482,W4393040330,A5064324943,Taren Thron,0000-0001-9577-2617,,,No
483,W4393040330,A5015135158,Gil Sharon,0000-0002-4605-9943,,,No
484,W4393040330,A5058433588,Annie Moradian,0000-0002-0407-2031,,,No
485,W4393040330,A5082559708,Gregory Humphrey,0000-0003-3930-1663,,,No
486,W4393040330,A5064767131,Qiyun Zhu,0000-0002-3568-6271,,,No
487,W4393040330,A5078091883,Justin Shaffer,0000-0002-9371-6336,,,No
488,W4393040330,A5012051565,Dennis Wolan,0000-0001-9879-8353,,,No
489,W4393040330,A5082720301,Pieter Dorrestein,0000-0002-3003-1030,,,No
490,W4393040330,A5033881627,Rob Knight,0000-0002-0975-9019,,,No
491,W4393040330,A5050240445,Viviana Gradinaru,0000-0001-5868-348X,Lead-PI,Gradinaru,No
492,W4393040330,A5053569958,Sarkis Mazmanian,0000-0003-2713-1513,Co-PI,Gradinaru,Yes
493,W4393040330,A5053569958,Sarkis Mazmanian,0000-0003-2713-1513,Co-PI,Sulzer,Yes
494,W4393040800,A5087056018,Dan Dou,0000-0002-6939-4752,,,No
495,W4393040800,A5059846654,Jayne Aiken,0000-0002-6084-602X,,,No
496,W4393040800,A5075390520,Erika Holzbaur,0000-0001-5389-4114,Co-PI,Hurley,Yes
497,W4394753925,A5027058618,B. Quyen,0000-0003-0859-9065,,,No
498,W4394753925,A5006234336,Bryan Ng,0000-0002-6819-0176,,,No
499,W4394753925,A5082797221,Ricardo Márquez-Gómez,0000-0002-5810-2670,Key Personnel,Cragg,No
500,W4394753925,A5037902391,Dayne Beccano-Kelly,0000-0003-3592-8354,,,No
501,W4394753925,A5067419047,Naroa Ibarra-Aizpura,0000-0002-4975-4706,,,No
502,W4394753925,A5044697919,Maria Caiazza,0000-0002-0568-964X,Key Personnel,Cragg,No
503,W4394753925,A5006503117,Charmaine Lang,0000-0001-8190-4850,,,No
504,W4394753925,A5091089229,Jimena Baleriola,0000-0001-9628-4631,,,No
505,W4394753925,A5011590646,Nora Bengoa‐Vergniory,0000-0002-3700-0464,Key Personnel,Cragg,No
506,W4394753925,A5028723665,Richard Wade‐Martins,0000-0001-6691-580X,Co-PI,Cragg,No
507,W4316690364,A5003538295,Electra Brunialti,0000-0002-0247-3819,,,No
508,W4316690364,A5016070892,Alessandro Villa,0000-0002-7445-916X,,,No
509,W4316690364,A5024237726,Marco Toffoli,0000-0002-3255-9648,Key Personnel,Schapira,No
510,W4316690364,A5051189127,Sara Pozo,0000-0002-5431-8204,Key Personnel,Schapira,No
511,W4316690364,A5060234266,Nicoletta Rizzi,0000-0001-7075-2759,,,No
512,W4316690364,A5020425919,Clara Meda,0000-0003-3524-2010,,,No
513,W4316690364,A5055666393,Adriana Maggi,0000-0001-5700-5273,,,No
514,W4316690364,A5059770430,Anthony Schapira,0000-0002-3018-3966,Lead-PI,Schapira,No
515,W4316690364,A5052037610,Paolo Ciana,0000-0001-5771-5638,,,Yes
516,W4385406197,A5004778160,Amy Hicks,0000-0002-3965-5253,Key Personnel,Hardy,No
517,W4385406197,A5040314261,Regina Reynolds,0000-0001-6470-7919,,,No
518,W4385406197,A5059141377,Benjamin O’Callaghan,0000-0002-1323-6843,Key Personnel,Hardy,No
519,W4385406197,A5033311649,Sonia García-Ruiz,0000-0003-4913-5312,Key Personnel,Wood,No
520,W4385406197,A5102174325,Ana Martinez,,,,No
521,W4385406197,A5025988686,Juan Botía,0000-0002-6992-598X,Key Personnel,Hardy,No
522,W4385406197,A5045997682,Hélène Plun‐Favreau,0000-0002-1401-9656,Collaborating PI,Hardy,No
523,W4385406197,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,Yes
524,W4385406197,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,Yes
525,W4392010121,A5043060138,Peter Kilfeather,0000-0002-9882-8417,,,No
526,W4392010121,A5004436692,Jia Khoo,0000-0001-8385-5669,,,No
527,W4392010121,A5061600344,Katherina Wagner,,,,No
528,W4392010121,A5053104107,Han Liang,0000-0001-7633-286X,,,No
529,W4392010121,A5044697919,Maria Caiazza,0000-0002-0568-964X,Key Personnel,Cragg,No
530,W4392010121,A5076956721,Yanru An,,,,No
531,W4392010121,A5102925863,Xingju Zhang,0000-0003-0717-2510,,,No
532,W4392010121,A5009721225,Xiaoyan Chen,0000-0003-3719-6601,,,No
533,W4392010121,A5024445452,Natalie Connor‐Robson,0000-0001-8350-6928,,,No
534,W4392010121,A5048636257,Zhouchun Shang,0000-0002-1740-7961,,,Yes
535,W4392010121,A5028723665,Richard Wade‐Martins,0000-0001-6691-580X,Co-PI,Cragg,Yes
536,W4394691490,A5039241406,Frank Adolf,0000-0002-9812-5711,Key Personnel,Harper,Yes
537,W4394691490,A5042396355,Jiale Du,0000-0003-1410-7020,Key Personnel,Harper,No
538,W4394691490,A5042803666,Ellen Goodall,0000-0001-9876-5973,Key Personnel,Harper,No
539,W4394691490,A5012541288,Richard Walsh,0000-0002-8939-8988,,,No
540,W4394691490,A5016627841,Shaun Rawson,0000-0002-2973-2630,,,No
541,W4394691490,A5035481746,Susanne Gronau,,,,No
542,W4394691490,A5047746208,J. Harper,0000-0002-6944-7236,Lead PI,Harper,No
543,W4394691490,A5039787720,John Hanna,0000-0003-2964-1058,,,Yes
544,W4394691490,A5023564164,Brenda Schulman,0000-0002-3083-1126,Co-PI,Harper,No
545,W4394014279,A5062343908,Lucy Liang,0009-0003-5462-832X,,,No
546,W4394014279,A5092044785,Isabela Rollin,0009-0005-0048-3967,,,No
547,W4394014279,A5076743721,Aydin Alikaya,0009-0003-8876-5103,Key Personnel,Strick,No
548,W4394014279,A5102962580,Jonathan Ho,0009-0007-9463-6884,,,No
549,W4394014279,A5074796537,Tales Santini,0000-0003-4533-9190,,,No
550,W4394014279,A5091037945,Andreea Bostan,0000-0003-4376-3836,Project Manager,Strick,No
551,W4394014279,A5035254479,Helen Schwerdt,,Co-PI,Strick,No
552,W4394014279,A5070330500,William Stauffer,0000-0003-1031-8824,Co-PI,Strick,No
553,W4394014279,A5074729401,Tamer Ibrahim,0000-0001-6738-5855,,,No
554,W4394014279,A5018322134,Elvira Pirondini,0000-0002-8078-3951,,,No
555,W4394014279,A5103180866,David Schaeffer,0000-0003-2201-7092,Collaborating PI,Strick,Yes
556,W4383101796,A5032335167,Christos Koros,0000-0001-5806-0717,,,No
557,W4383101796,A5052068068,Athina‐Maria Simitsi,0000-0002-7130-6256,,,No
558,W4383101796,A5022634059,Nikolaos Papagiannakis,0000-0002-8401-8472,,,No
559,W4383101796,A5042650138,Anastasia Bougea,0000-0003-3006-8711,,,No
560,W4383101796,A5029997531,Andreas Prentakis,0000-0001-9194-2447,,,No
561,W4383101796,A5005420378,Dimitra Papadimitriou,0000-0002-3125-6223,,,No
562,W4383101796,A5052990676,Ioanna Pachi,0000-0001-7488-4425,,,No
563,W4383101796,A5001937624,Ion Beratis,0000-0003-2379-4571,,,No
564,W4383101796,A5053694772,Evangelia Stanitsa,0000-0001-5448-3675,,,No
565,W4383101796,A5030161367,Efthalia Angelopoulou,0000-0002-1426-3384,,,No
566,W4383101796,A5024234619,Roubina Antonelou,0000-0003-1485-3496,,,No
567,W4383101796,A5039549926,Marianna Bregianni,,,,No
568,W4383101796,A5022480300,Konstantinos Lourentzos,,,,No
569,W4383101796,A5082581713,Sokratis Papageorgiou,0000-0001-8863-3635,,,No
570,W4383101796,A5059645877,Anastasios Bonakis,0000-0003-0509-5910,,,No
571,W4383101796,A5086375776,Xenia Trapali,,,,No
572,W4383101796,A5062015847,María Stamelou,0000-0003-1668-9925,,,No
573,W4383101796,A5089947731,Leonidas Stefanis,0000-0003-3569-8990,,,Yes
574,W4394676908,A5052272787,Hassan Bukhari,0000-0003-3328-8234,Key Personnel,Scherzer,No
575,W4394676908,A5090309070,Vanitha Nithianandam,0000-0002-0740-0758,Key Personnel,Scherzer,No
576,W4394676908,A5086190348,Rachel Battaglia,0000-0003-3187-6964,,,No
577,W4394676908,A5038972728,Anthony Cicalo,,,,No
578,W4394676908,A5002011992,Souvarish Sarkar,0000-0002-7384-0508,,,No
579,W4394676908,A5077922022,Aram Comjean,0000-0003-4125-0703,,,No
580,W4394676908,A5025902765,Yanhui Hu,0000-0003-1494-1402,,,No
581,W4394676908,A5002405280,Matthew Leventhal,0000-0002-5995-5202,,,No
582,W4394676908,A5053690577,Xianjun Dong,0000-0002-8052-9320,Co-PI,Scherzer,No
583,W4394676908,A5002571663,Mel Feany,0000-0003-0315-7970,Co-PI,Scherzer,No
584,W4386034921,A5011836535,Mingyi Xia,0000-0003-0861-419X,,,No
585,W4386034921,A5056817782,Busra Agca,0000-0003-1145-9899,,,No
586,W4386034921,A5103221437,Tomoko Yoshida,0000-0003-3961-0095,,,No
587,W4386034921,A5005054739,Jiwon Choi,0000-0002-2801-7854,,,No
588,W4386034921,A5045944438,Usamma Amjad,0000-0001-5455-3207,Key Personnel,Strick,No
589,W4386034921,A5000246911,Kade Bose,0000-0002-0593-0392,,,No
590,W4386034921,A5025434731,Nikol Keren,0000-0001-9071-9710,,,No
591,W4386034921,A5008841667,Shahar Zukerman,,,,No
592,W4386034921,A5061683153,Michael Cima,0000-0003-2379-6139,,,No
593,W4386034921,A5081686751,Ann Graybiel,0000-0002-4326-7720,,,No
594,W4386034921,A5035254479,Helen Schwerdt,,Co-PI,Strick,Yes
595,W4393941511,A5071045440,Jean-Louis Parmasad,0000-0001-5013-2317,,,No
596,W4393941511,A5057641857,Konrad Ricke,0000-0002-9425-0603,Key Personnel,Schlossmacher,No
597,W4393941511,A5079997009,Morgan Stykel,0000-0002-4799-4220,,,No
598,W4393941511,A5079690501,Brodie Buchner-Duby,,,,No
599,W4393941511,A5060016186,Benjamin Nguyen,0000-0001-5485-0308,Key Personnel,Schlossmacher,No
600,W4393941511,A5058209602,Amanda Bruce,,,,No
601,W4393941511,A5037659953,Haley Geertsma,0000-0003-2434-5057,,,No
602,W4393941511,A5005590576,Eric Lian,0000-0002-2147-5422,,,No
603,W4393941511,A5077923670,Nathalie Lengacher,0000-0002-2536-1895,Key Personnel,Schlossmacher,No
604,W4393941511,A5079871962,Steve Callaghan,0000-0001-6692-4060,Key Personnel,Schlossmacher,No
605,W4393941511,A5038045962,Alvin Joselin,0000-0002-9010-0421,,,No
606,W4393941511,A5080762163,Julianna Tomlinson,0000-0003-2997-5162,Project Manager,Schlossmacher,No
607,W4393941511,A5000268173,Michael Schlossmacher,0000-0002-0394-0300,Lead-PI,Schlossmacher,No
608,W4393941511,A5030159931,William Stanford,0000-0002-5813-8016,,,No
609,W4393941511,A5038011017,Jiyan Ma,0000-0001-7150-1898,,,No
610,W4393941511,A5072622786,Patrik Brundin,0000-0003-2924-5186,,,No
611,W4393941511,A5004497226,Scott Ryan,0000-0001-9829-4649,,,No
612,W4393941511,A5054577159,Maxime Rousseaux,0000-0002-2737-6193,Co-PI,Schlossmacher,No
613,W4392852013,A5050542211,Sherilyn Recinto,0000-0001-9632-1201,Key Personnel,Desjardins,No
614,W4392852013,A5091470177,Shobina Premachandran,0009-0002-0672-1362,,,No
615,W4392852013,A5114059126,iparna Mukherjee,,,,No
616,W4392852013,A5022184805,Alexis Allot,0000-0002-2706-9054,,,No
617,W4392852013,A5083549654,Adam MacDonald,0000-0002-6470-1186,Key Personnel,Desjardins,No
618,W4392852013,A5090736279,Moein Yaqubi,0000-0001-7299-5930,Key Personnel,Desjardins,No
619,W4392852013,A5007887366,Samantha Gruenheid,0000-0002-0908-6715,Co-PI,Desjardins,No
620,W4392852013,A5024580674,Louis‐Éric Trudeau,0000-0003-4684-1377,Co-PI,Desjardins,No
621,W4392852013,A5074478086,Jo Stratton,0000-0002-1205-1353,Collaborating PI,Desjardins,Yes
622,W4394622590,A5028218464,Bin Fu,0000-0002-8816-2906,Key Personnel,Wood,No
623,W4394622590,A5103220774,Emma Brock,0000-0002-7683-0153,Key Personnel,Wood,No
